1442985900,Wed Sep 23 07:25:00 CEST 2015,213,2,2,2
1442985960,Wed Sep 23 07:26:00 CEST 2015,221,2,2,2
1442986020,Wed Sep 23 07:27:00 CEST 2015,227,2,2,2
1442986080,Wed Sep 23 07:28:00 CEST 2015,229,2,2,3
1442986140,Wed Sep 23 07:29:00 CEST 2015,232,2,2,3
1442986200,Wed Sep 23 07:30:00 CEST 2015,243,3,2,3
1442986260,Wed Sep 23 07:31:00 CEST 2015,243,3,2,3
1442986320,Wed Sep 23 07:32:00 CEST 2015,246,3,2,3
1442986380,Wed Sep 23 07:33:00 CEST 2015,251,3,3,3
1442986440,Wed Sep 23 07:34:00 CEST 2015,254,3,3,3
1442986500,Wed Sep 23 07:35:00 CEST 2015,250,3,3,3
1442986560,Wed Sep 23 07:36:00 CEST 2015,242,3,3,3
1442986620,Wed Sep 23 07:37:00 CEST 2015,243,3,3,3
1442986680,Wed Sep 23 07:38:00 CEST 2015,253,3,3,3
1442986740,Wed Sep 23 07:39:00 CEST 2015,262,3,3,3
1442986800,Wed Sep 23 07:40:00 CEST 2015,269,3,3,3
1442986860,Wed Sep 23 07:41:00 CEST 2015,271,3,3,3
